9;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
14;2;0.01920438957475994;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.2222222222222222;0.125
23;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
26;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
61;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
62;3;0.02932098765432099;0.05555555555555555;0.05555555555555555;0.05555555555555555;0.05555555555555555;0.3333333333333333;0.25
64;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
86;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
96;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
100;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
101;9;0.09722222222222222;0.1666666666666667;0.1666666666666667;0.1666666666666667;0.1666666666666667;1;1
103;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
118;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
133;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
136;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
137;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
142;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
161;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
167;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
172;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
181;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
193;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
195;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
206;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
218;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
237;2;0.01920438957475994;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.2222222222222222;0.125
244;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
249;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
250;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
258;2;0.01920438957475994;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.2222222222222222;0.125
279;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
286;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
298;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
300;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
309;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
330;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
351;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
358;2;0.01920438957475994;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.03703703703703703;0.2222222222222222;0.125
370;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
373;1;0.009430727023319617;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.01851851851851852;0.1111111111111111;0
