1;3;0.04292929292929293;0.0303030303030303;0.08333333333333333;0.04761904761904762;0.107687809307332
2;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.01666666666666667;0.06417882849566144
3;2;0.085016835016835;0.0202020202020202;0.1666666666666667;0.1428571428571428;0.1980634279219959
5;28;0.4276094276094276;0.2828282828282828;0.6666666666666666;0.5237433862433862;1
26;2;0.0425084175084175;0.0202020202020202;0.08333333333333333;0.08333333333333333;0.1185131900973548
43;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.06666666666666667;0.09600102826835999
78;2;0.0425084175084175;0.0202020202020202;0.08333333333333333;0.02777777777777778;0.08315519034991191
85;15;0.1919191919191919;0.1515151515151515;0.3333333333333333;0.3333333333333333;0.5573860937227524
86;11;0.1851851851851852;0.1111111111111111;0.3333333333333333;0.253968253968254;0.4592556178930721
87;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.05555555555555555;0.08892942831887142
88;7;0.1338383838383838;0.0707070707070707;0.25;0.1800595238095238;0.3229311360862062
89;2;0.0425084175084175;0.0202020202020202;0.08333333333333333;0.08333333333333333;0.1185131900973548
90;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.06944444444444445;0.09776892825573213
91;4;0.04335016835016835;0.04040404040404041;0.08333333333333333;0.08333333333333333;0.1423227139068786
92;4;0.08670033670033669;0.04040404040404041;0.1666666666666667;0.1203703703703704;0.2075613804051738
93;8;0.09006734006734007;0.08080808080808081;0.1666666666666667;0.1362433862433862;0.265282713666348
94;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.04761904761904762;0.08387828549780817
95;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.0119047619047619;0.06114814280302347
96;4;0.04335016835016835;0.04040404040404041;0.08333333333333333;0.08333333333333333;0.1423227139068786
97;1;0.04208754208754209;0.0101010101010101;0.08333333333333333;0.009259259259259259;0.05946442852933572
